statsMetaNo,centerNm,critYr,ptAge,ptSexCd,statsTrgtNm,ncsNmvl,wholNcsDnmvl,ptCntNmvl,wholPtCntDnmvl
14050,uad6dub9bduc554uc13cud130,2008,43,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2014,79,M,Y,1,6,1,5
14050,uad6dub9bduc554uc13cud130,2015,94,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2018,64,M,Y,1,11,1,11
14050,uad6dub9bduc554uc13cud130,2013,57,M,N,7,10,6,8
14050,uad6dub9bduc554uc13cud130,2017,73,F,N,8,8,6,6
14050,uad6dub9bduc554uc13cud130,2011,54,M,,0,1,8,9
14050,uad6dub9bduc554uc13cud130,2014,82,M,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2016,76,M,Y,2,21,2,18
14050,uad6dub9bduc554uc13cud130,2013,73,M,Y,4,20,4,19
14050,uad6dub9bduc554uc13cud130,2017,80,M,N,12,12,11,11
14050,uad6dub9bduc554uc13cud130,2018,79,F,N,6,6,5,5
14050,uad6dub9bduc554uc13cud130,2015,73,M,Y,5,26,3,21
14050,uad6dub9bduc554uc13cud130,2013,70,M,N,18,19,16,17
14050,uad6dub9bduc554uc13cud130,2011,56,F,,0,0,4,4
14050,uad6dub9bduc554uc13cud130,2013,80,M,N,7,7,6,6
14050,uad6dub9bduc554uc13cud130,2013,61,M,Y,2,13,2,12
14050,uad6dub9bduc554uc13cud130,2015,72,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2011,80,M,,0,0,7,7
14050,uad6dub9bduc554uc13cud130,2010,64,M,,0,0,9,9
14050,uad6dub9bduc554uc13cud130,2013,60,M,Y,2,18,2,17
14050,uad6dub9bduc554uc13cud130,2016,46,M,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2013,76,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2017,73,M,N,23,24,16,17
14050,uad6dub9bduc554uc13cud130,2011,85,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2017,65,F,N,5,5,3,3
14050,uad6dub9bduc554uc13cud130,2011,73,F,,0,1,6,7
14050,uad6dub9bduc554uc13cud130,2009,68,M,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2010,39,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2013,77,M,Y,3,12,3,11
14050,uad6dub9bduc554uc13cud130,2018,80,F,N,6,6,5,5
14050,uad6dub9bduc554uc13cud130,2008,37,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2010,82,M,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2016,77,M,N,10,16,6,10
14050,uad6dub9bduc554uc13cud130,2008,45,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2015,84,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2018,52,F,N,4,4,3,3
14050,uad6dub9bduc554uc13cud130,2008,46,M,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2008,63,F,,0,0,4,4
14050,uad6dub9bduc554uc13cud130,2017,66,F,Y,2,15,1,11
14050,uad6dub9bduc554uc13cud130,2008,28,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2010,82,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2017,48,F,N,2,2,1,1
14050,uad6dub9bduc554uc13cud130,2009,49,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2011,58,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2009,55,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2018,68,M,Y,3,22,1,17
14050,uad6dub9bduc554uc13cud130,2009,71,M,,0,0,13,13
14050,uad6dub9bduc554uc13cud130,2013,64,M,N,13,15,13,15
14050,uad6dub9bduc554uc13cud130,2009,47,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2014,70,M,N,11,12,10,11
14050,uad6dub9bduc554uc13cud130,2013,62,M,N,14,16,13,15
14050,uad6dub9bduc554uc13cud130,2009,67,M,,0,0,11,11
14050,uad6dub9bduc554uc13cud130,2018,77,M,N,12,14,10,12
14050,uad6dub9bduc554uc13cud130,2012,73,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2013,51,M,N,3,3,2,2
14050,uad6dub9bduc554uc13cud130,2011,64,M,,0,0,13,13
14050,uad6dub9bduc554uc13cud130,2008,46,F,,0,0,4,4
14050,uad6dub9bduc554uc13cud130,2018,63,M,N,20,20,15,15
14050,uad6dub9bduc554uc13cud130,2014,72,F,Y,1,8,1,7
14050,uad6dub9bduc554uc13cud130,2011,66,F,,0,0,4,4
14050,uad6dub9bduc554uc13cud130,2014,56,F,N,5,6,4,5
14050,uad6dub9bduc554uc13cud130,2012,65,M,N,7,20,7,18
14050,uad6dub9bduc554uc13cud130,2018,59,M,Y,1,13,1,9
14050,uad6dub9bduc554uc13cud130,2014,39,F,N,3,3,2,2
14050,uad6dub9bduc554uc13cud130,2010,52,F,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2013,83,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2008,57,M,,0,0,7,7
14050,uad6dub9bduc554uc13cud130,2017,54,F,N,7,7,6,6
14050,uad6dub9bduc554uc13cud130,2015,51,M,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2011,76,F,N,1,1,1,6
14050,uad6dub9bduc554uc13cud130,2015,73,M,N,21,26,19,21
14050,uad6dub9bduc554uc13cud130,2011,51,M,,0,1,8,8
14050,uad6dub9bduc554uc13cud130,2015,75,M,N,11,13,9,11
14050,uad6dub9bduc554uc13cud130,2008,75,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2008,35,M,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2013,78,M,N,5,10,5,8
14050,uad6dub9bduc554uc13cud130,2013,44,F,N,2,3,2,3
14050,uad6dub9bduc554uc13cud130,2012,50,M,Y,2,3,2,3
14050,uad6dub9bduc554uc13cud130,2011,50,F,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2012,76,M,N,1,5,1,5
14050,uad6dub9bduc554uc13cud130,2013,40,M,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2008,71,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2010,41,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2017,83,M,N,5,5,4,4
14050,uad6dub9bduc554uc13cud130,2012,64,F,Y,1,8,1,7
14050,uad6dub9bduc554uc13cud130,2017,58,M,Y,1,10,1,8
14050,uad6dub9bduc554uc13cud130,2016,36,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2018,46,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2018,85,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2016,60,M,N,14,15,12,13
14050,uad6dub9bduc554uc13cud130,2008,70,M,,0,0,11,11
14050,uad6dub9bduc554uc13cud130,2011,48,F,,0,0,4,4
14050,uad6dub9bduc554uc13cud130,2016,76,M,N,19,21,16,18
14050,uad6dub9bduc554uc13cud130,2013,52,M,N,6,6,5,5
14050,uad6dub9bduc554uc13cud130,2013,69,M,Y,2,15,2,12
14050,uad6dub9bduc554uc13cud130,2014,73,M,N,14,16,12,14
14050,uad6dub9bduc554uc13cud130,2014,62,M,N,12,12,11,11
14050,uad6dub9bduc554uc13cud130,2012,49,M,N,1,5,1,5
14050,uad6dub9bduc554uc13cud130,2012,77,M,Y,4,6,3,5
14050,uad6dub9bduc554uc13cud130,2012,71,M,Y,10,17,9,14
14050,uad6dub9bduc554uc13cud130,2016,74,F,N,10,10,9,9
14050,uad6dub9bduc554uc13cud130,2016,62,F,N,4,4,2,2
14050,uad6dub9bduc554uc13cud130,2009,70,F,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2014,75,M,N,8,8,7,7
14050,uad6dub9bduc554uc13cud130,2014,63,F,N,7,7,7,7
14050,uad6dub9bduc554uc13cud130,2011,50,M,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2010,51,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2017,53,M,Y,1,8,1,6
14050,uad6dub9bduc554uc13cud130,2011,62,F,,0,0,11,11
14050,uad6dub9bduc554uc13cud130,2017,74,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2011,79,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2013,74,F,N,8,8,7,7
14050,uad6dub9bduc554uc13cud130,2017,69,M,Y,3,21,2,18
14050,uad6dub9bduc554uc13cud130,2008,78,M,,0,0,4,4
14050,uad6dub9bduc554uc13cud130,2009,76,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2018,49,F,N,7,7,6,6
14050,uad6dub9bduc554uc13cud130,2013,63,M,Y,2,10,1,8
14050,uad6dub9bduc554uc13cud130,2009,89,M,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2013,32,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2008,76,M,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2017,68,M,Y,1,19,1,15
14050,uad6dub9bduc554uc13cud130,2018,70,M,N,13,15,10,11
14050,uad6dub9bduc554uc13cud130,2018,53,F,N,3,3,2,2
14050,uad6dub9bduc554uc13cud130,2015,34,M,N,2,2,1,1
14050,uad6dub9bduc554uc13cud130,2018,46,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2014,41,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2014,67,M,Y,3,15,2,13
14050,uad6dub9bduc554uc13cud130,2017,41,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2011,76,M,Y,1,1,1,13
14050,uad6dub9bduc554uc13cud130,2016,66,M,Y,4,15,2,13
14050,uad6dub9bduc554uc13cud130,2009,43,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2014,67,M,N,12,15,12,13
14050,uad6dub9bduc554uc13cud130,2011,49,F,,0,0,7,7
14050,uad6dub9bduc554uc13cud130,2008,66,M,,0,0,15,15
14050,uad6dub9bduc554uc13cud130,2014,61,M,N,14,14,13,13
14050,uad6dub9bduc554uc13cud130,2011,66,M,,0,0,16,16
14050,uad6dub9bduc554uc13cud130,2016,78,M,N,16,21,12,15
14050,uad6dub9bduc554uc13cud130,2011,67,M,Y,1,1,1,12
14050,uad6dub9bduc554uc13cud130,2016,42,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2012,71,M,N,7,17,5,14
14050,uad6dub9bduc554uc13cud130,2016,72,F,N,6,6,5,5
14050,uad6dub9bduc554uc13cud130,2010,58,M,,0,0,9,9
14050,uad6dub9bduc554uc13cud130,2017,82,M,N,6,6,5,5
14050,uad6dub9bduc554uc13cud130,2015,58,M,N,9,9,7,7
14050,uad6dub9bduc554uc13cud130,2013,77,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2010,76,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2012,62,F,N,6,6,6,6
14050,uad6dub9bduc554uc13cud130,2017,59,M,Y,3,15,1,9
14050,uad6dub9bduc554uc13cud130,2015,51,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2011,49,M,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2008,59,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2014,81,M,N,5,5,5,5
14050,uad6dub9bduc554uc13cud130,2011,69,F,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2016,43,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2011,55,M,,0,0,11,11
14050,uad6dub9bduc554uc13cud130,2017,84,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2013,81,M,N,4,7,3,5
14050,uad6dub9bduc554uc13cud130,2012,37,M,Y,2,2,1,1
14050,uad6dub9bduc554uc13cud130,2016,78,F,N,7,7,7,7
14050,uad6dub9bduc554uc13cud130,2010,44,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2014,60,M,N,7,8,6,7
14050,uad6dub9bduc554uc13cud130,2012,66,F,Y,2,6,1,5
14050,uad6dub9bduc554uc13cud130,2018,79,M,N,9,9,6,6
14050,uad6dub9bduc554uc13cud130,2014,35,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2012,80,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2018,54,M,Y,3,17,2,13
14050,uad6dub9bduc554uc13cud130,2015,62,M,Y,1,14,1,11
14050,uad6dub9bduc554uc13cud130,2015,42,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2016,41,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2010,37,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2015,71,M,Y,4,21,2,15
14050,uad6dub9bduc554uc13cud130,2017,73,M,Y,1,24,1,17
14050,uad6dub9bduc554uc13cud130,2013,66,M,Y,3,16,3,14
14050,uad6dub9bduc554uc13cud130,2017,69,M,N,18,21,16,18
14050,uad6dub9bduc554uc13cud130,2013,68,M,N,12,18,11,15
14050,uad6dub9bduc554uc13cud130,2014,65,F,N,12,12,9,9
14050,uad6dub9bduc554uc13cud130,2013,59,F,N,12,12,11,11
14050,uad6dub9bduc554uc13cud130,2014,80,M,N,12,12,9,9
14050,uad6dub9bduc554uc13cud130,2011,53,F,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2016,60,F,N,9,9,8,8
14050,uad6dub9bduc554uc13cud130,2016,67,F,N,5,5,4,4
14050,uad6dub9bduc554uc13cud130,2008,67,M,,0,0,11,11
14050,uad6dub9bduc554uc13cud130,2016,65,F,N,6,6,5,5
14050,uad6dub9bduc554uc13cud130,2015,66,F,N,7,7,6,6
14050,uad6dub9bduc554uc13cud130,2014,68,M,N,12,14,11,12
14050,uad6dub9bduc554uc13cud130,2011,60,F,,0,0,4,4
14050,uad6dub9bduc554uc13cud130,2008,53,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2012,81,M,Y,2,3,1,2
14050,uad6dub9bduc554uc13cud130,2018,59,M,N,12,13,8,9
14050,uad6dub9bduc554uc13cud130,2017,84,M,N,3,3,2,2
14050,uad6dub9bduc554uc13cud130,2012,65,F,N,4,4,3,3
14050,uad6dub9bduc554uc13cud130,2013,64,F,N,6,6,6,6
14050,uad6dub9bduc554uc13cud130,2015,40,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2012,66,M,N,4,17,4,15
14050,uad6dub9bduc554uc13cud130,2017,62,M,Y,5,19,4,13
14050,uad6dub9bduc554uc13cud130,2008,89,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2008,58,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2016,50,M,N,3,4,3,4
14050,uad6dub9bduc554uc13cud130,2013,70,M,Y,1,19,1,17
14050,uad6dub9bduc554uc13cud130,2015,47,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2010,72,F,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2016,46,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2014,52,F,N,6,6,6,6
14050,uad6dub9bduc554uc13cud130,2014,72,F,N,7,8,6,7
14050,uad6dub9bduc554uc13cud130,2008,60,M,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2011,65,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2012,45,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2016,59,M,Y,1,16,1,13
14050,uad6dub9bduc554uc13cud130,2015,73,F,Y,1,7,1,7
14050,uad6dub9bduc554uc13cud130,2014,74,M,Y,1,14,1,13
14050,uad6dub9bduc554uc13cud130,2009,62,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2013,43,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2008,55,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2013,78,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2008,87,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2013,84,M,N,2,2,1,1
14050,uad6dub9bduc554uc13cud130,2018,49,M,Y,1,3,1,3
14050,uad6dub9bduc554uc13cud130,2013,71,M,N,9,16,7,12
14050,uad6dub9bduc554uc13cud130,2016,82,M,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2011,70,M,,0,1,25,25
14050,uad6dub9bduc554uc13cud130,2014,54,M,N,10,12,9,10
14050,uad6dub9bduc554uc13cud130,2018,76,M,N,25,27,18,19
14050,uad6dub9bduc554uc13cud130,2011,35,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2012,62,M,Y,13,19,11,15
14050,uad6dub9bduc554uc13cud130,2012,60,F,N,8,8,8,8
14050,uad6dub9bduc554uc13cud130,2008,80,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2010,50,M,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2011,38,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2009,64,M,,0,0,8,8
14050,uad6dub9bduc554uc13cud130,2011,52,F,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2013,55,M,N,5,6,5,6
14050,uad6dub9bduc554uc13cud130,2016,53,M,N,6,7,5,6
14050,uad6dub9bduc554uc13cud130,2018,81,M,N,8,8,6,6
14050,uad6dub9bduc554uc13cud130,2009,50,M,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2017,65,M,Y,3,27,3,22
14050,uad6dub9bduc554uc13cud130,2014,71,M,Y,4,18,4,18
14050,uad6dub9bduc554uc13cud130,2014,46,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2018,71,M,N,24,31,19,23
14050,uad6dub9bduc554uc13cud130,2015,68,F,N,5,5,5,5
14050,uad6dub9bduc554uc13cud130,2012,46,M,Y,4,6,3,5
14050,uad6dub9bduc554uc13cud130,2015,41,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2018,85,M,N,7,7,4,4
14050,uad6dub9bduc554uc13cud130,2013,50,M,N,4,5,4,5
14050,uad6dub9bduc554uc13cud130,2012,78,F,Y,2,3,2,3
14050,uad6dub9bduc554uc13cud130,2012,58,F,Y,3,7,3,7
14050,uad6dub9bduc554uc13cud130,2017,36,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2011,53,M,,0,0,8,8
14050,uad6dub9bduc554uc13cud130,2008,79,M,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2008,55,M,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2011,47,F,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2012,63,M,Y,6,11,6,11
14050,uad6dub9bduc554uc13cud130,2018,64,M,N,10,11,10,11
14050,uad6dub9bduc554uc13cud130,2009,78,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2011,35,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2012,26,M,Y,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2015,56,M,N,8,8,7,7
14050,uad6dub9bduc554uc13cud130,2015,38,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2008,33,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2011,54,M,N,1,1,1,9
14050,uad6dub9bduc554uc13cud130,2012,67,F,Y,1,6,1,5
14050,uad6dub9bduc554uc13cud130,2013,73,M,N,16,20,15,19
14050,uad6dub9bduc554uc13cud130,2014,76,M,N,8,8,7,7
14050,uad6dub9bduc554uc13cud130,2017,67,F,Y,1,5,1,5
14050,uad6dub9bduc554uc13cud130,2012,74,M,Y,13,16,12,15
14050,uad6dub9bduc554uc13cud130,2012,61,M,Y,10,15,9,13
14050,uad6dub9bduc554uc13cud130,2012,51,F,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2015,83,M,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2017,63,M,N,14,14,9,9
14050,uad6dub9bduc554uc13cud130,2008,70,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2013,61,F,N,5,5,5,5
14050,uad6dub9bduc554uc13cud130,2014,57,M,N,11,11,10,10
14050,uad6dub9bduc554uc13cud130,2010,42,M,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2015,61,F,N,5,6,5,6
14050,uad6dub9bduc554uc13cud130,2016,78,M,Y,5,21,3,15
14050,uad6dub9bduc554uc13cud130,2011,52,M,,0,0,11,11
14050,uad6dub9bduc554uc13cud130,2014,68,M,Y,2,14,1,12
14050,uad6dub9bduc554uc13cud130,2012,57,F,N,5,5,5,5
14050,uad6dub9bduc554uc13cud130,2017,77,F,N,4,4,3,3
14050,uad6dub9bduc554uc13cud130,2009,51,M,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2017,86,M,N,2,2,1,1
14050,uad6dub9bduc554uc13cud130,2013,63,F,N,6,6,5,5
14050,uad6dub9bduc554uc13cud130,2017,43,F,N,3,3,2,2
14050,uad6dub9bduc554uc13cud130,2013,46,F,N,6,6,6,6
14050,uad6dub9bduc554uc13cud130,2015,65,M,N,21,22,17,18
14050,uad6dub9bduc554uc13cud130,2015,76,M,Y,2,14,2,12
14050,uad6dub9bduc554uc13cud130,2016,43,M,N,2,2,1,1
14050,uad6dub9bduc554uc13cud130,2018,63,F,N,8,8,6,6
14050,uad6dub9bduc554uc13cud130,2009,69,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2015,40,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2013,59,M,Y,2,13,1,10
14050,uad6dub9bduc554uc13cud130,2016,66,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2018,55,M,N,5,5,4,4
14050,uad6dub9bduc554uc13cud130,2014,75,F,N,4,4,3,3
14050,uad6dub9bduc554uc13cud130,2018,54,F,N,8,8,6,6
14050,uad6dub9bduc554uc13cud130,2013,44,F,Y,1,3,1,3
14050,uad6dub9bduc554uc13cud130,2014,55,M,Y,1,7,1,5
14050,uad6dub9bduc554uc13cud130,2009,40,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2013,83,M,Y,2,5,2,5
14050,uad6dub9bduc554uc13cud130,2018,53,M,Y,1,5,1,4
14050,uad6dub9bduc554uc13cud130,2015,87,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2018,77,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2015,35,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2015,79,M,N,7,7,7,7
14050,uad6dub9bduc554uc13cud130,2015,73,F,N,6,7,6,7
14050,uad6dub9bduc554uc13cud130,2009,63,M,,0,0,14,14
14050,uad6dub9bduc554uc13cud130,2013,58,F,N,6,6,6,6
14050,uad6dub9bduc554uc13cud130,2011,72,M,,0,2,14,16
14050,uad6dub9bduc554uc13cud130,2008,72,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2013,52,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2018,68,M,N,19,22,16,17
14050,uad6dub9bduc554uc13cud130,2013,63,M,N,8,10,7,8
14050,uad6dub9bduc554uc13cud130,2011,54,F,,0,0,4,4
14050,uad6dub9bduc554uc13cud130,2008,65,M,,0,0,17,17
14050,uad6dub9bduc554uc13cud130,2012,70,M,Y,13,16,12,15
14050,uad6dub9bduc554uc13cud130,2010,56,M,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2016,48,M,Y,2,10,2,7
14050,uad6dub9bduc554uc13cud130,2010,81,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2010,73,M,,0,0,9,9
14050,uad6dub9bduc554uc13cud130,2010,61,M,,0,0,12,12
14050,uad6dub9bduc554uc13cud130,2012,63,M,N,5,11,5,11
14050,uad6dub9bduc554uc13cud130,2010,78,M,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2017,54,M,Y,2,13,1,9
14050,uad6dub9bduc554uc13cud130,2009,42,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2012,78,F,N,1,3,1,3
14050,uad6dub9bduc554uc13cud130,2010,59,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2014,40,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2008,56,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2015,65,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2011,37,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2012,42,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2018,58,M,Y,2,17,2,12
14050,uad6dub9bduc554uc13cud130,2011,65,M,Y,1,1,1,18
14050,uad6dub9bduc554uc13cud130,2018,65,M,Y,1,19,1,17
14050,uad6dub9bduc554uc13cud130,2016,68,M,Y,3,24,3,21
14050,uad6dub9bduc554uc13cud130,2014,34,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2010,60,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2017,49,F,N,2,3,2,3
14050,uad6dub9bduc554uc13cud130,2009,45,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2012,73,M,Y,18,19,15,16
14050,uad6dub9bduc554uc13cud130,2017,81,M,N,11,11,10,10
14050,uad6dub9bduc554uc13cud130,2016,75,M,N,17,17,14,14
14050,uad6dub9bduc554uc13cud130,2018,65,M,N,18,19,16,17
14050,uad6dub9bduc554uc13cud130,2009,59,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2011,42,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2014,55,F,N,7,7,6,6
14050,uad6dub9bduc554uc13cud130,2010,63,M,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2018,78,M,N,14,14,12,12
14050,uad6dub9bduc554uc13cud130,2014,45,M,Y,2,6,2,6
14050,uad6dub9bduc554uc13cud130,2012,67,F,N,5,6,4,5
14050,uad6dub9bduc554uc13cud130,2011,39,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2014,67,F,N,7,7,7,7
14050,uad6dub9bduc554uc13cud130,2011,55,F,,0,1,8,9
14050,uad6dub9bduc554uc13cud130,2016,52,M,N,6,6,5,5
14050,uad6dub9bduc554uc13cud130,2009,56,M,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2015,52,M,N,10,10,8,8
14050,uad6dub9bduc554uc13cud130,2012,61,F,N,4,5,4,5
14050,uad6dub9bduc554uc13cud130,2017,62,M,N,14,19,10,13
14050,uad6dub9bduc554uc13cud130,2018,56,M,N,8,8,8,8
14050,uad6dub9bduc554uc13cud130,2017,63,F,N,8,8,7,7
14050,uad6dub9bduc554uc13cud130,2015,60,M,N,20,22,14,15
14050,uad6dub9bduc554uc13cud130,2017,51,M,N,4,5,4,5
14050,uad6dub9bduc554uc13cud130,2009,32,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2012,70,M,N,3,16,3,15
14050,uad6dub9bduc554uc13cud130,2011,80,F,,0,1,1,2
14050,uad6dub9bduc554uc13cud130,2018,44,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2008,39,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2012,53,M,Y,1,3,1,3
14050,uad6dub9bduc554uc13cud130,2008,76,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2012,41,M,Y,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2018,84,M,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2018,37,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2015,49,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2013,69,F,Y,1,10,1,7
14050,uad6dub9bduc554uc13cud130,2017,68,F,Y,1,5,1,5
14050,uad6dub9bduc554uc13cud130,2008,36,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2013,60,F,N,2,2,2,2
