statsMetaNo,centerNm,critYr,ptAge,ptSexCd,statsTrgtNm,ncsNmvl,wholNcsDnmvl,ptCntNmvl,wholPtCntDnmvl
20040,uad6dub9bduc554uc13cud130,2016,81,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2011,66,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2012,63,M,Y,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2018,54,M,Y,2,3,2,3
20040,uad6dub9bduc554uc13cud130,2016,50,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2013,74,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2013,55,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2009,65,M,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2016,76,F,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2017,78,F,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2015,70,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2010,52,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,68,M,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2016,72,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2009,70,F,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2008,43,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2014,78,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2013,77,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2014,52,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2017,71,F,N,3,3,3,3
20040,uad6dub9bduc554uc13cud130,2011,89,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2013,75,F,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2018,44,M,Y,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2012,59,M,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2010,69,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,66,M,Y,3,5,3,5
20040,uad6dub9bduc554uc13cud130,2015,63,F,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2015,55,M,Y,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2018,55,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2017,59,F,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2010,66,M,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2016,56,M,N,2,3,2,3
20040,uad6dub9bduc554uc13cud130,2013,58,M,N,1,3,1,3
20040,uad6dub9bduc554uc13cud130,2016,73,M,N,1,3,1,3
20040,uad6dub9bduc554uc13cud130,2017,79,F,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2010,53,M,Y,2,3,2,3
20040,uad6dub9bduc554uc13cud130,2013,62,M,Y,2,5,2,5
20040,uad6dub9bduc554uc13cud130,2008,50,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,57,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2014,73,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2015,65,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2018,64,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2018,73,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2010,64,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2018,56,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2012,75,M,N,2,3,2,3
20040,uad6dub9bduc554uc13cud130,2017,69,M,Y,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2010,49,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2008,52,F,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2008,70,F,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2016,63,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2011,74,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2018,64,M,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2015,76,F,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2013,83,M,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2014,70,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2014,61,F,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2016,65,F,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2009,61,M,Y,2,4,2,4
20040,uad6dub9bduc554uc13cud130,2012,79,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2018,80,F,Y,1,3,1,3
20040,uad6dub9bduc554uc13cud130,2008,78,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2009,78,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2013,68,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2008,69,M,Y,2,3,2,3
20040,uad6dub9bduc554uc13cud130,2009,48,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2017,62,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2009,64,M,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2008,62,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2014,43,M,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2008,55,M,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2017,80,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2010,64,M,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2012,66,M,Y,3,3,3,3
20040,uad6dub9bduc554uc13cud130,2017,76,F,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2009,61,M,N,2,4,2,4
20040,uad6dub9bduc554uc13cud130,2008,68,M,Y,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2014,41,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,66,M,N,2,5,2,5
20040,uad6dub9bduc554uc13cud130,2008,73,M,Y,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2017,80,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2017,44,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2012,54,M,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2008,54,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2008,56,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2011,62,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2009,71,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2016,57,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,82,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2008,62,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2018,62,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2013,63,M,N,3,4,2,3
20040,uad6dub9bduc554uc13cud130,2014,53,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2016,70,F,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2012,67,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2008,50,M,Y,1,3,1,3
20040,uad6dub9bduc554uc13cud130,2017,50,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2014,69,F,N,3,3,3,3
20040,uad6dub9bduc554uc13cud130,2017,83,F,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2016,81,M,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2015,56,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,72,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2015,59,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2018,41,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2012,68,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2014,71,M,N,2,3,2,3
20040,uad6dub9bduc554uc13cud130,2012,59,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2014,74,F,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2015,58,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2009,76,F,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2010,57,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,82,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,73,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2016,69,F,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2018,86,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,80,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2010,62,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2010,60,F,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2013,70,M,Y,3,3,3,3
20040,uad6dub9bduc554uc13cud130,2015,73,M,Y,1,3,1,3
20040,uad6dub9bduc554uc13cud130,2011,72,F,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2010,65,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2017,65,M,Y,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2016,81,F,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2011,57,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2009,42,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2008,72,F,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2012,73,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,73,M,N,2,3,2,3
20040,uad6dub9bduc554uc13cud130,2016,70,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2012,72,M,Y,2,3,2,3
20040,uad6dub9bduc554uc13cud130,2012,61,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,60,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2009,62,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2009,70,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2018,76,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2009,63,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2012,55,F,N,3,3,3,3
20040,uad6dub9bduc554uc13cud130,2010,63,M,N,1,4,1,4
20040,uad6dub9bduc554uc13cud130,2009,79,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2017,59,F,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2009,92,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,63,M,Y,3,3,3,3
20040,uad6dub9bduc554uc13cud130,2013,71,M,Y,2,3,2,3
20040,uad6dub9bduc554uc13cud130,2008,63,M,Y,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2010,51,M,Y,1,3,1,3
20040,uad6dub9bduc554uc13cud130,2014,72,F,N,1,3,1,3
20040,uad6dub9bduc554uc13cud130,2017,48,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2010,51,M,N,2,3,2,3
20040,uad6dub9bduc554uc13cud130,2015,65,M,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2014,80,F,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2016,73,F,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2017,51,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2009,55,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2013,57,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,79,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,76,M,N,1,3,1,3
20040,uad6dub9bduc554uc13cud130,2018,71,F,Y,1,3,1,2
20040,uad6dub9bduc554uc13cud130,2017,75,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2011,44,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2017,78,F,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2011,58,F,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2009,66,F,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2010,70,F,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2011,69,F,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2017,88,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2012,71,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2014,75,M,Y,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2017,89,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2018,68,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2009,69,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2016,59,M,Y,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2011,75,F,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2014,59,F,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2008,53,M,Y,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2015,54,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2008,71,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,77,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2017,76,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2018,66,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2017,68,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2016,71,M,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2015,77,F,Y,1,4,1,3
20040,uad6dub9bduc554uc13cud130,2016,62,M,Y,3,4,3,4
20040,uad6dub9bduc554uc13cud130,2016,74,M,Y,2,3,2,3
20040,uad6dub9bduc554uc13cud130,2012,72,M,N,1,3,1,3
20040,uad6dub9bduc554uc13cud130,2013,80,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2017,36,M,Y,2,2,1,1
20040,uad6dub9bduc554uc13cud130,2008,59,M,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2017,72,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2011,57,M,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2012,64,F,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2013,58,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2016,87,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2018,57,F,N,2,4,2,4
20040,uad6dub9bduc554uc13cud130,2017,61,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2011,58,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2018,75,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2017,63,M,Y,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2010,70,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2012,64,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2018,54,M,N,1,3,1,3
20040,uad6dub9bduc554uc13cud130,2009,72,M,N,4,5,4,5
20040,uad6dub9bduc554uc13cud130,2009,59,M,Y,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2011,64,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2017,61,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2016,66,M,Y,3,4,3,4
20040,uad6dub9bduc554uc13cud130,2016,80,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2016,47,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2012,65,M,Y,3,3,3,3
20040,uad6dub9bduc554uc13cud130,2016,48,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2017,82,F,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2014,77,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2010,58,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2008,51,M,Y,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2013,82,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2013,44,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2018,75,F,N,3,3,3,3
20040,uad6dub9bduc554uc13cud130,2013,73,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2013,60,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2017,60,M,Y,3,4,3,4
20040,uad6dub9bduc554uc13cud130,2011,73,F,N,2,3,2,3
20040,uad6dub9bduc554uc13cud130,2014,71,M,Y,1,3,1,3
20040,uad6dub9bduc554uc13cud130,2010,53,M,N,1,3,1,3
20040,uad6dub9bduc554uc13cud130,2015,66,F,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2014,74,F,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2010,49,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2011,76,M,Y,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2011,51,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,74,M,Y,4,4,4,4
20040,uad6dub9bduc554uc13cud130,2008,64,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2016,73,M,Y,2,3,2,3
20040,uad6dub9bduc554uc13cud130,2012,45,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2016,71,F,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2012,73,F,N,3,3,3,3
20040,uad6dub9bduc554uc13cud130,2016,61,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2014,74,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2011,67,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2017,71,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2013,83,M,N,1,2,1,2
20040,uad6dub9bduc554uc13cud130,2018,67,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2008,79,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,46,F,N,2,2,2,2
20040,uad6dub9bduc554uc13cud130,2009,72,M,Y,1,5,1,5
20040,uad6dub9bduc554uc13cud130,2011,46,M,Y,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,62,M,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2017,46,F,N,1,1,1,1
20040,uad6dub9bduc554uc13cud130,2015,51,F,N,1,1,1,1
